2024-paper-1-ro1-a-test,24001.081798680512,2643.388529260177,0.0,23968.704049898268,2605.2875924846157,0.0,23946.852355489194,2623.820218836423,0.0,23979.252169692227,2661.9023936712183,0.0
2024-paper-1-ro1-b-test,23914.456552051353,2585.7427581846714,0.0,23946.852355489194,2623.820218836423,0.0,23968.704049898268,2605.2875924846157,0.0,23936.33530206102,2567.1972476914525,0.0
2024-paper-1-ro2-a-test,24024.427254667713,2623.53349212138,0.0,23992.072000095668,2585.429999998305,0.0,23970.092000086363,2604.1102000041865,0.0,24002.439958240462,2642.2097601327114,0.0
2024-paper-1-ro2-b-test,23937.74446894856,2566.0107118054293,0.0,23970.092000086363,2604.1102000041865,0.0,23992.072000095668,2585.429999998305,0.0,23959.717667673853,2547.327883951366,0.0
