id,x,y,theta
119,168.64646941836517,189.34958882851177,0.8516968783765736
120,168.71142026693514,189.42607992946512,0.8517172613946518
121,168.7763711155051,189.50257103041847,0.8517376444127299
122,168.84132196407506,189.5790621313718,0.8517580274308082
123,168.90627281264503,189.6555532323252,0.8517784104488864
124,168.971223661215,189.73204433327854,0.8517987934669645
125,169.03617450978496,189.80853543423189,0.8518191764850427
126,169.10112535835492,189.88502653518526,0.851839559503121
127,169.16607620692488,189.9615176361386,0.8518599425211991
128,169.23102705549485,190.03800873709196,0.8518803255392773
129,169.2959779040648,190.11449983804533,0.8519007085573554
130,169.36092875263478,190.19099093899868,0.8519210915754337
131,169.42587960120474,190.26748203995203,0.8519414745935119
132,169.4908304497747,190.3439731409054,0.85196185761159
133,169.55578129834467,190.42046424185875,0.8519822406296682
134,169.62073214691463,190.4969553428121,0.8520026236477465
135,169.6856829954846,190.57344644376548,0.8520230066658246
136,169.75063384405456,190.64993754471882,0.8520433896839028
137,169.81558469262453,190.72642864567217,0.852063772701981
138,169.8805355411945,190.80291974662555,0.8520841557200592
139,169.94548638976445,190.8794108475789,0.8521045387381374
140,170.01043723833442,190.95590194853224,0.8521249217562156
141,170.07538808690438,191.03239304948562,0.8521453047742937
142,170.14033893547435,191.10888415043897,0.852165687792372
143,170.2052897840443,191.18537525139232,0.8521860708104502
144,170.27024063261428,191.2618663523457,0.8522064538285283
145,170.33519148118424,191.33835745329904,0.8522268368466065
146,170.4001423297542,191.4148485542524,0.8522472198646848
147,170.46509317832417,191.49133965520576,0.8522676028827629
148,170.53004402689413,191.5678307561591,0.8522879859008411
149,170.5949948754641,191.64432185711246,0.8523083689189193
150,170.65994572403406,191.72081295806584,0.8523287519369975
151,170.72489657260405,191.79730405901918,0.8523491349550757
152,170.789847421174,191.87379515997253,0.8523695179731539
153,170.85479826974398,191.9502862609259,0.852389900991232
154,170.91974911831392,192.02677736187925,0.8524102840093103
155,170.9846999668839,192.1032684628326,0.8524306670273885
156,171.04965081545387,192.17975956378598,0.8524510500454666
157,171.11460166402384,192.25625066473933,0.8524714330635448
158,171.1795525125938,192.33274176569267,0.852491816081623
159,171.24450336116377,192.40923286664605,0.8525121990997012
160,171.30945420973373,192.4857239675994,0.8525325821177794
161,171.3744050583037,192.56221506855275,0.8525529651358575
162,171.43935590687366,192.63870616950612,0.8525733481539358
163,171.50430675544362,192.71519727045947,0.852593731172014
164,171.5692576040136,192.79168837141282,0.8526141141900921
165,171.63420845258355,192.8681794723662,0.8526344972081703
166,171.69915930115351,192.94467057331954,0.8526548802262486
167,171.76411014972348,193.0211616742729,0.8526752632443267
168,171.82906099829344,193.09765277522627,0.8526956462624049
169,171.8940118468634,193.1741438761796,0.8527160292804831
170,171.95896269543337,193.25063497713296,0.8527364122985613
171,172.02391354400334,193.32712607808634,0.8527567953166395
172,172.0888643925733,193.40361717903968,0.8527771783347177
173,172.15381524114326,193.48010827999303,0.8527975613527958
174,172.21876608971323,193.5565993809464,0.8528179443708741
175,172.2837169382832,193.63309048189976,0.8528383273889523
176,172.34866778685316,193.7095815828531,0.8528587104070304
177,172.41361863542312,193.78607268380648,0.8528790934251086
178,172.47856948399308,193.86256378475983,0.8528994764431869
179,172.54352033256305,193.93905488571318,0.852919859461265
180,172.608471181133,194.01554598666655,0.8529402424793432
181,172.67342202970298,194.0920370876199,0.8529606254974214
182,172.73837287827294,194.16852818857325,0.8529810085154996
183,172.8033237268429,194.24501928952662,0.8530013915335778
184,172.86827457541287,194.32151039047997,0.853021774551656
185,172.93322542398283,194.39800149143332,0.8530421575697341
186,172.9981762725528,194.47449259238667,0.8530625405878124
187,173.06312712112276,194.55098369334004,0.8530829236058906
188,173.12807796969273,194.6274747942934,0.8531033066239687
189,173.1930288182627,194.70396589524674,0.8531236896420469
190,173.25797966683265,194.78045699620012,0.8531440726601252
191,173.32293051540262,194.85694809715346,0.8531644556782033
192,173.38788136397258,194.9334391981068,0.8531848386962815
193,173.45283221254255,195.0099302990602,0.8532052217143596
194,173.5177830611125,195.08642140001353,0.8532256047324379
195,173.58273390968247,195.16291250096688,0.8532459877505161
196,173.64768475825244,195.23940360192026,0.8532663707685942
197,173.7126356068224,195.3158947028736,0.8532867537866724
198,173.77758645539237,195.39238580382695,0.8533071368047507
199,173.84253730396233,195.46887690478033,0.8533275198228288
200,173.9074881525323,195.54536800573368,0.853347902840907
201,173.97243900110226,195.62185910668703,0.8533682858589852
202,174.03738984967222,195.6983502076404,0.8533886688770634
203,174.1023406982422,195.77484130859375,0.8534090518951416
204,174.16872766447793,195.8498214057559,0.8424695998850003
205,174.23637070591565,195.92402815316285,0.831530147874859
206,174.3052529595818,195.99745853445586,0.8205906958647178
207,174.37535756250304,196.07010953327628,0.8096512438545764
208,174.44666765170587,196.14197813326538,0.7987117918444351
209,174.51916636421686,196.21306131806446,0.7877723398342938
210,174.59283683706258,196.28335607131476,0.7768328878241526
211,174.66766220726961,196.35285937665768,0.7658934358140113
212,174.7436256118645,196.4215682177345,0.75495398380387
213,174.82071018787383,196.4894795781864,0.7440145317937287
214,174.89889907232413,196.5565904416548,0.7330750797835874
215,174.97817540224196,196.62289779178096,0.7221356277734461
216,175.05852231465394,196.6883986122062,0.7111961757633047
217,175.13992294658655,196.75308988657181,0.7002567237531635
218,175.2223604350664,196.816968598519,0.6893172717430223
219,175.30581791712004,196.88003173168917,0.6783778197328809
220,175.39027852977406,196.94227626972355,0.6674383677227397
221,175.47572541005488,197.00369919626343,0.6564989157125983
222,175.56214169498926,197.0642974949502,0.6455594637024571
223,175.64951052160367,197.12406814942509,0.6346200116923157
224,175.73781502692472,197.1830081433294,0.6236805596821745
225,175.82703834797888,197.24111446030443,0.6127411076720332
226,175.9171636217928,197.29838408399146,0.6018016556618919
227,176.008173985393,197.35481399803186,0.5908622036517506
228,176.10005257580605,197.41040118606682,0.5799227516416093
229,176.19278253005848,197.4651426317377,0.568983299631468
230,176.28634698517692,197.51903531868578,0.5580438476213267
231,176.38072907818787,197.57207623055237,0.5471043956111854
232,176.47591194611792,197.62426235097874,0.536164943601044
233,176.57187872599366,197.67559066360624,0.5252254915909029
234,176.66861255484153,197.72605815207604,0.5142860395807616
235,176.7660965696882,197.77566180002952,0.5033465875706202
236,176.86431390756022,197.82439859110804,0.492407135560479
237,176.96324770548418,197.8722655089528,0.4814676835503377
238,177.0628811004866,197.91925953720522,0.47052823154019635
239,177.163197229594,197.96537765950643,0.4595887795300551
240,177.26417922983305,198.01061685949782,0.4486493275199138
241,177.3658102382302,198.05497412082067,0.43770987550977253
242,177.46807339181206,198.09844642711627,0.4267704234996312
243,177.57095182760523,198.14103076202593,0.4158309714894899
244,177.6744286826362,198.18272410919093,0.4048915194793486
245,177.7784870939316,198.22352345225258,0.39395206746920736
246,177.88311019851795,198.2634257748522,0.38301261545906606
247,177.98828113342185,198.30242806063106,0.37207316344892477
248,178.09398303566982,198.34052729323045,0.3611337114387834
249,178.2001990422884,198.3777204562917,0.35019425942864213
250,178.30691229030424,198.41400453345605,0.3392548074185009
251,178.4141059167438,198.44937650836482,0.32831535540835954
252,178.5217630586337,198.48383336465932,0.3173759033982183
253,178.62986685300052,198.5173720859808,0.30643645138807707
254,178.73840043687073,198.54998965597068,0.2954969993779357
255,178.84734694727103,198.58168305827013,0.2845575473677944
256,178.95668952122784,198.61244927652046,0.27361809535765313
257,179.06641129576786,198.64228529436303,0.2626786433475118
258,179.17649540791754,198.67118809543905,0.25173919133737055
259,179.28692499470347,198.6991546633899,0.2407997393272293
260,179.39768319315223,198.7261819818568,0.22986028731708796
261,179.50875314029037,198.75226703448115,0.21892083530694662
262,179.62011797314446,198.77740680490413,0.20798138329680538
263,179.73176082874107,198.80159827676712,0.19704193128666414
264,179.84366484410674,198.8248384337114,0.1861024792765228
265,179.95581315626805,198.84712425937823,0.17516302726638155
266,180.06818890225153,198.86845273740892,0.1642235752562402
267,180.18077521908378,198.88882085144476,0.15328412324609886
268,180.2935552437914,198.9082255851271,0.14234467123595762
269,180.40651211340085,198.92666392209722,0.13140521922581638
270,180.51962896493876,198.9441328459964,0.12046576721567503
271,180.63288893543168,198.96062934046589,0.1095263152055338
272,180.74627516190617,198.97615038914708,0.09858686319539245
273,180.8597707813888,198.99069297568118,0.0876474111852511
274,180.97335893090607,199.00425408370953,0.07670795917510986
275,181.08702274748464,199.0168306968734,0.06576850716496863
276,181.20074536815096,199.0284197988141,0.05482905515482728
277,181.31450992993172,199.03901837317298,0.04388960314468604
278,181.42829956985338,199.04862340359125,0.0329501511345448
279,181.54209742494254,199.05723187371024,0.022010699124403454
280,181.65588663222576,199.06484076717126,0.011071247114261995
281,181.76965032872963,199.0714470676156,0.00013179510412075768
282,181.88337165148062,199.0770477586845,-0.01080765690602048
283,181.9970337375054,199.0816398240194,-0.021747108916161828
284,182.1106197238305,199.08522024726147,-0.032686560926303065
285,182.22411274748245,199.087786012052,-0.043626012936444414
286,182.33749594548783,199.08933410203232,-0.05456546494658565
287,182.45075245487322,199.0898615008438,-0.06550491695672689
288,182.5638654126651,199.08936519212762,-0.07644436896686824
289,182.6768179558902,199.08784215952517,-0.08738382097700947
290,182.78959322157488,199.08528938667766,-0.09832327298715071
291,182.90217434674588,199.08170385722647,-0.10926272499729206
292,183.01454446842962,199.07708255481282,-0.12020217700743352
293,183.12668672365274,199.07142246307805,-0.13114162901757476
294,183.23858424944177,199.06472056566344,-0.142081081027716
295,183.35022018282334,199.05697384621033,-0.15302053303785734
296,183.46157766082393,199.04817928835993,-0.1639599850479987
297,183.5726398204701,199.03833387575366,-0.17489943705813982
298,183.68338979878848,199.02743459203265,-0.18583888906828117
299,183.79381073280558,199.01547842083835,-0.19677834107842251
300,183.903885759548,199.00246234581198,-0.20771779308856364
301,184.01359801604224,198.9883833505949,-0.218657245098705
302,184.12293063931492,198.9732384188283,-0.22959669710884634
303,184.23186676639256,198.95702453415356,-0.24053614911898746
304,184.34038953430175,198.93973868021192,-0.25147560112912903
305,184.44848208006903,198.9213778406447,-0.26241505313927016
306,184.55612754072104,198.90193899909326,-0.2733545051494115
307,184.66330905328422,198.88141913919884,-0.28429395715955286
308,184.77000975478518,198.85981524460271,-0.295233409169694
309,184.87621278225055,198.8371242989462,-0.30617286117983533
310,184.98190127270675,198.8133432858706,-0.3171123131899767
311,185.08705836318052,198.78846918901718,-0.32805176520011803
312,185.19166719069824,198.7624989920273,-0.33899121721025915
313,185.29571089228662,198.7354296785422,-0.3499306692204005
314,185.39917260497214,198.70725823220317,-0.36087012123054185
315,185.50203546578138,198.67798163665157,-0.371809573240683
316,185.6042826117409,198.64759687552868,-0.38274902525082455
317,185.7058971798773,198.61610093247572,-0.3936884772609657
318,185.80686230721707,198.58349079113407,-0.404627929271107
319,185.90716113078682,198.549763435145,-0.41556738128124837
320,186.0067767876131,198.5149158481498,-0.4265068332913895
321,186.10569241472248,198.47894501378977,-0.43744628530153085
322,186.2038911491415,198.4418479157062,-0.4483857373116722
323,186.30135612789675,198.4036215375404,-0.4593251893218133
324,186.39807048801475,198.36426286293363,-0.47026464133195467
325,186.49401736652214,198.32376887552724,-0.481204093342096
326,186.5891799004454,198.28213655896252,-0.49214354535223737
327,186.6835412268111,198.23936289688066,-0.5030829973623785
328,186.77708448264588,198.1954448729232,-0.5140224493725201
329,186.8697928049762,198.15037947073114,-0.5249619013826612
330,186.96164933082872,198.10416367394598,-0.5359013533928025
331,187.0526371972299,198.05679446620894,-0.5468408054029439
332,187.14273954120637,198.00826883116133,-0.557780257413085
333,187.2319394997847,197.95858375244444,-0.5687197094232264
334,187.32022020999136,197.9077362136996,-0.5796591614333677
335,187.40756480885307,197.85572319856803,-0.5905986134435088
336,187.49395643339625,197.8025416906911,-0.6015380654536502
337,187.5793782206475,197.7481886737101,-0.6124775174637915
338,187.6638133076334,197.69266113126628,-0.6234169694739327
339,187.7472448313805,197.63595604700097,-0.634356421484074
340,187.8296559289154,197.57807040455546,-0.6452958734942156
341,187.91102973726458,197.51900118757106,-0.6562353255043567
342,187.9913493934547,197.45874537968905,-0.667174777514498
343,188.07059803451222,197.3972999645507,-0.6781142295246394
344,188.1487587974638,197.33466192579735,-0.6890536815347805
345,188.22581481933594,197.2708282470703,-0.6999931335449219
346,188.30232433286673,197.2061811668677,-0.7000336243478165
347,188.3788338463975,197.14153408666508,-0.700074115150711
348,188.4553433599283,197.07688700646247,-0.7001146059536056
349,188.5318528734591,197.01223992625984,-0.7001550967565001
350,188.60836238698985,196.94759284605723,-0.7001955875593947
351,188.68487190052065,196.88294576585463,-0.7002360783622893
352,188.76138141405144,196.818298685652,-0.7002765691651839
353,188.8378909275822,196.7536516054494,-0.7003170599680785
354,188.914400441113,196.68900452524676,-0.7003575507709731
355,188.9909099546438,196.62435744504415,-0.7003980415738675
356,189.06741946817456,196.55971036484155,-0.7004385323767621
357,189.14392898170536,196.49506328463892,-0.7004790231796567
358,189.22043849523615,196.4304162044363,-0.7005195139825513
359,189.29694800876692,196.36576912423368,-0.7005600047854459
360,189.3734575222977,196.30112204403108,-0.7006004955883405
361,189.4499670358285,196.23647496382847,-0.7006409863912351
362,189.52647654935927,196.17182788362584,-0.7006814771941295
363,189.60298606289007,196.10718080342323,-0.7007219679970241
364,189.67949557642086,196.0425337232206,-0.7007624587999187
365,189.75600508995163,195.977886643018,-0.7008029496028133
366,189.83251460348242,195.91323956281536,-0.7008434404057079
367,189.90902411701322,195.84859248261276,-0.7008839312086025
368,189.985533630544,195.78394540241015,-0.700924422011497
369,190.06204314407478,195.71929832220752,-0.7009649128143915
370,190.13855265760557,195.65465124200492,-0.7010054036172861
371,190.21506217113637,195.59000416180228,-0.7010458944201807
372,190.29157168466713,195.52535708159968,-0.7010863852230753
373,190.36808119819793,195.46071000139708,-0.7011268760259699
374,190.44459071172872,195.39606292119444,-0.7011673668288644
375,190.5211002252595,195.33141584099184,-0.701207857631759
376,190.59760973879028,195.2667687607892,-0.7012483484346536
377,190.67411925232108,195.2021216805866,-0.7012888392375481
378,190.75062876585184,195.137474600384,-0.7013293300404427
379,190.82713827938264,195.07282752018136,-0.7013698208433373
380,190.90364779291343,195.00818043997876,-0.7014103116462319
381,190.9801573064442,194.94353335977613,-0.7014508024491264
382,191.056666819975,194.87888627957352,-0.701491293252021
383,191.1331763335058,194.81423919937092,-0.7015317840549156
384,191.20968584703655,194.74959211916828,-0.7015722748578102
385,191.28619536056735,194.68494503896568,-0.7016127656607047
386,191.36270487409814,194.62029795876305,-0.7016532564635993
387,191.4392143876289,194.55565087856044,-0.7016937472664938
388,191.5157239011597,194.49100379835784,-0.7017342380693884
389,191.5922334146905,194.4263567181552,-0.701774728872283
390,191.66874292822126,194.3617096379526,-0.7018152196751776
391,191.74525244175206,194.29706255774997,-0.7018557104780722
392,191.82176195528285,194.23241547754736,-0.7018962012809667
393,191.89827146881362,194.16776839734476,-0.7019366920838613
394,191.9747809823444,194.10312131714213,-0.7019771828867558
395,192.0512904958752,194.03847423693952,-0.7020176736896504
396,192.12780000940597,193.9738271567369,-0.702058164492545
397,192.20430952293677,193.90918007653428,-0.7020986552954396
398,192.28081903646756,193.84453299633168,-0.7021391460983342
399,192.35732854999833,193.77988591612905,-0.7021796369012288
400,192.43383806352912,193.71523883592644,-0.7022201277041232
401,192.51034757705992,193.6505917557238,-0.7022606185070178
402,192.58685709059068,193.5859446755212,-0.7023011093099124
403,192.66336660412148,193.52129759531857,-0.702341600112807
404,192.73987611765227,193.45665051511597,-0.7023820909157016
405,192.81638563118304,193.39200343491336,-0.7024225817185962
406,192.89289514471383,193.32735635471073,-0.7024630725214907
407,192.96940465824463,193.26270927450813,-0.7025035633243852
408,193.0459141717754,193.19806219430552,-0.7025440541272798
409,193.1224236853062,193.1334151141029,-0.7025845449301744
410,193.19893319883698,193.06876803390028,-0.702625035733069
411,193.27544271236775,193.00412095369765,-0.7026655265359636
412,193.35195222589854,192.93947387349505,-0.7027060173388582
413,193.42846173942934,192.8748267932924,-0.7027465081417527
414,193.50497125296013,192.8101797130898,-0.7027869989446472
415,193.5814807664909,192.7455326328872,-0.7028274897475418
416,193.6579902800217,192.68088555268457,-0.7028679805504364
417,193.7344997935525,192.61623847248197,-0.702908471353331
418,193.81100930708325,192.55159139227933,-0.7029489621562256
419,193.88751882061405,192.48694431207673,-0.7029894529591201
420,193.96402833414484,192.42229723187413,-0.7030299437620147
421,194.0405378476756,192.3576501516715,-0.7030704345649093
422,194.1170473612064,192.2930030714689,-0.7031109253678038
423,194.1935568747372,192.22835599126626,-0.7031514161706984
424,194.27006638826796,192.16370891106365,-0.703191906973593
425,194.34657590179876,192.09906183086105,-0.7032323977764876
426,194.42308541532955,192.0344147506584,-0.7032728885793821
427,194.49959492886032,191.9697676704558,-0.7033133793822767
428,194.5761044423911,191.90512059025318,-0.7033538701851713
429,194.6526139559219,191.84047351005057,-0.7033943609880658
430,194.72912346945267,191.77582642984797,-0.7034348517909604
431,194.80563298298347,191.71117934964533,-0.703475342593855
432,194.88214249651426,191.64653226944273,-0.7035158333967495
433,194.95865201004503,191.5818851892401,-0.7035563241996441
434,195.03516152357582,191.5172381090375,-0.7035968150025387
435,195.11167103710662,191.4525910288349,-0.7036373058054333
436,195.18818055063738,191.38794394863226,-0.7036777966083279
437,195.26469006416818,191.32329686842965,-0.7037182874112224
438,195.34119957769897,191.25864978822702,-0.703758778214117
439,195.41770909122974,191.1940027080244,-0.7037992690170115
440,195.49421860476053,191.1293556278218,-0.7038397598199061
441,195.57072811829133,191.06470854761918,-0.7038802506228007
442,195.6472376318221,191.00006146741657,-0.7039207414256953
443,195.7237471453529,190.93541438721394,-0.7039612322285899
444,195.80025665888368,190.87076730701133,-0.7040017230314844
445,195.87676617241445,190.80612022680873,-0.7040422138343789
446,195.95327568594524,190.7414731466061,-0.7040827046372735
447,196.02978519947604,190.6768260664035,-0.7041231954401681
448,196.1062947130068,190.61217898620086,-0.7041636862430627
449,196.1828042265376,190.54753190599826,-0.7042041770459573
450,196.2593137400684,190.48288482579562,-0.7042446678488519
451,196.3358232535992,190.41823774559302,-0.7042851586517463
452,196.41233276712995,190.3535906653904,-0.7043256494546409
453,196.48884228066075,190.28894358518778,-0.7043661402575355
454,196.56535179419154,190.22429650498518,-0.7044066310604301
455,196.6418613077223,190.15964942478254,-0.7044471218633247
456,196.7183708212531,190.09500234457994,-0.7044876126662193
457,196.7948803347839,190.03035526437733,-0.7045281034691139
458,196.87138984831466,189.9657081841747,-0.7045685942720084
459,196.94789936184546,189.9010611039721,-0.7046090850749029
460,197.02440887537625,189.83641402376946,-0.7046495758777975
461,197.10091838890702,189.77176694356686,-0.7046900666806921
462,197.1774279024378,189.70711986336426,-0.7047305574835867
463,197.2539374159686,189.64247278316162,-0.7047710482864813
464,197.33044692949937,189.57782570295902,-0.7048115390893758
465,197.40695644303017,189.51317862275639,-0.7048520298922704
466,197.48346595656096,189.44853154255378,-0.704892520695165
467,197.55997547009173,189.38388446235118,-0.7049330114980595
468,197.63648498362252,189.31923738214854,-0.7049735023009541
469,197.71299449715332,189.25459030194594,-0.7050139931038487
470,197.78950401068408,189.1899432217433,-0.7050544839067433
471,197.86601352421488,189.1252961415407,-0.7050949747096378
472,197.94252303774567,189.0606490613381,-0.7051354655125324
473,198.01903255127644,188.99600198113546,-0.705175956315427
474,198.09554206480723,188.93135490093286,-0.7052164471183215
475,198.17205157833803,188.86670782073023,-0.7052569379212161
476,198.2485610918688,188.80206074052762,-0.7052974287241107
477,198.3250706053996,188.737413660325,-0.7053379195270052
478,198.40158011893038,188.67276658012238,-0.7053784103298998
479,198.47808963246115,188.60811949991978,-0.7054189011327944
480,198.55459914599194,188.54347241971715,-0.705459391935689
481,198.63110865952274,188.47882533951454,-0.7054998827385836
482,198.7076181730535,188.41417825931194,-0.7055403735414781
483,198.7841276865843,188.3495311791093,-0.7055808643443726
484,198.8606372001151,188.2848840989067,-0.7056213551472672
485,198.93714671364586,188.22023701870407,-0.7056618459501618
486,199.01365622717665,188.15558993850146,-0.7057023367530564
487,199.09016574070745,188.09094285829883,-0.705742827555951
488,199.1666752542382,188.02629577809623,-0.7057833183588456
489,199.243184767769,187.96164869789362,-0.7058238091617401
490,199.3196942812998,187.897001617691,-0.7058642999646346
491,199.39620379483057,187.83235453748838,-0.7059047907675292
492,199.47271330836136,187.76770745728575,-0.7059452815704238
493,199.54922282189216,187.70306037708315,-0.7059857723733184
494,199.62573233542292,187.63841329688054,-0.706026263176213
495,199.70224184895372,187.5737662166779,-0.7060667539791076
496,199.7787513624845,187.5091191364753,-0.706107244782002
497,199.85526087601528,187.44447205627267,-0.7061477355848966
498,199.93177038954607,187.37982497607007,-0.7061882263877912
499,200.00827990307687,187.31517789586746,-0.7062287171906858
500,200.08478941660763,187.25053081566483,-0.7062692079935804
501,200.16129893013843,187.18588373546223,-0.706309698796475
502,200.23780844366922,187.1212366552596,-0.7063501895993696
503,200.31431795720002,187.056589575057,-0.706390680402264
504,200.39082747073078,186.99194249485438,-0.7064311712051586
505,200.46733698426158,186.92729541465175,-0.7064716620080532
506,200.54384649779237,186.86264833444915,-0.7065121528109478
507,200.62035601132314,186.79800125424651,-0.7065526436138424
508,200.69686552485393,186.7333541740439,-0.706593134416737
509,200.77337503838473,186.6687070938413,-0.7066336252196315
510,200.8498845519155,186.60406001363867,-0.706674116022526
511,200.9263940654463,186.53941293343607,-0.7067146068254206
